din,brand_name,atc_description,prior_shortage_count,manufacturer_count,days_since_last_shortage,risk_score
2277298.0,APO-MEDROXY,PROGESTOGENS,10,14.0,780.0,0.779007323285309
2460939.0,SANDOZ ESOMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),10,6.0,900.0,0.7788258569344574
2244001.0,ESTRADOT 75,ESTROGENS,9,13.0,836.0,0.7788171486952103
2413167.0,SANDOZ TRAVOPROST,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,10,8.0,781.0,0.7787593422806128
717029.0,VIADERM KC ONT,"CORTICOSTEROIDS, COMB WITH ANTIBIOTICS",12,28.0,1192.0,0.7786873883946152
2420740.0,SANDOZ CANDESARTAN PLUS,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",9,63.0,865.0,0.777543282359176
2329794.0,KIT FOR THE PREPARATION OF TECHNETIUM TC 99M SESTAMIBI INJECTION,,9,3.0,844.0,0.7773950192639751
2279630.0,APO-TOPIRAMATE,ANTIEPILEPTICS,9,30.0,1031.0,0.7772620644257401
2284715.0,APO-LEVOFLOXACIN,QUINOLONE ANTIBACTERIALS,11,15.0,780.0,0.7770105563629796
2172712.0,MYLAN-BECLO AQ,DECONGESTANTS AND OTHER NASAL PREP.FOR TOPICAL USE,9,16.0,849.0,0.7767913053711601
2230418.0,IMITREX NASAL SPRAY,ANTIMIGRAINE PREPARATIONS,11,2.0,994.0,0.7763819932591137
805009.0,TEVA-TOPISONE,"CORTICOSTEROIDS, PLAIN",10,10.0,800.0,0.7757576654385165
2100606.0,MULTI 12 INJECTION,I.V. SOLUTION ADDITIVES,10,285.0,826.0,0.7757212676993299
1732.0,XYLOCAINE 1%,"ANESTHETICS, LOCAL",12,106.0,1015.0,0.7748091095360016
812366.0,CLOTRIMADERM VAG CREAM 1%,"ANTIINFECTIVES/ANTISEPT.,EXCL COMB WITH CORTICOST.",10,11.0,807.0,0.7746484804341578
2242984.0,HYDROVAL CREAM 0.2%,"CORTICOSTEROIDS, PLAIN",18,2.0,2228.0,0.7743764611539851
2212307.0,CEFTIN,OTHER BETA-LACTAM ANTIBACTERIALS,9,11.0,865.0,0.7741486119989283
2368242.0,TEVA-TAMSULOSIN CR,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,10,15.0,814.0,0.7735808003705206
2246969.0,SANDOZ ESTRADIOL DERM 100,ESTROGENS,9,8.0,879.0,0.7718390541513632
2398591.0,APO-CLOPIDOGREL,ANTITHROMBOTIC AGENTS,11,26.0,815.0,0.7715391792949083
2324067.0,ACT MEMANTINE,ANTI-DEMENTIA DRUGS,10,14.0,1059.0,0.771527529115908
2348675.0,TEVA-MYCOPHENOLATE,IMMUNOSUPPRESSANTS,9,15.0,884.0,0.7711332554075863
2438690.0,ASMANEX TWISTHALER,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",10,10.0,829.0,0.7710740310879233
2281791.0,APO-OLANZAPINE,ANTIPSYCHOTICS,10,32.0,906.0,0.7709552165461765
2393476.0,APO-RIZATRIPTAN,ANTIMIGRAINE PREPARATIONS,9,30.0,892.0,0.7700589103027466
38202.0,BACTERIOSTATIC WATER FOR INJECTION USP,ALL OTHER NON-THERAPEUTIC PRODUCTS,11,61.0,828.0,0.7699563410103311
2301075.0,SANDOZ PANTOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),8,40.0,816.0,0.7697153419224976
2390817.0,SANDOZ PREGABALIN,ANTIEPILEPTICS,8,35.0,907.0,0.768682872513056
2371022.0,TWYNSTA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",9,44.0,923.0,0.7678679409296707
2514095.0,DILTIAZEM HYDROCHLORIDE INJECTION,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,10,30.0,854.0,0.7672901396647717
30767.0,DEPO-MEDROL 80 MG/ML,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",9,11.0,911.0,0.7666501720781765
782491.0,APO-VERAP TABLET 120MG,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,9,21.0,912.0,0.7666398175807354
2452693.0,APO-CINACALCET,ANTI-PARATHYROID HORMONES,10,16.0,857.0,0.7665797824545021
2419882.0,APO-VARENICLINE,DRUGS USED IN ADDICTIVE DISORDERS,10,9.0,857.0,0.7664715766472191
2371057.0,TWYNSTA,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",9,26.0,930.0,0.7664378154529804
2266385.0,TARO-MOMETASONE LOTION,"CORTICOSTEROIDS, PLAIN",9,10.0,913.0,0.7663047887698942
637734.0,PERSANTINE,ANTITHROMBOTIC AGENTS,9,7.0,914.0,0.7660932714896246
2248472.0,BENZACLIN TOPICAL GEL,ANTI-ACNE PREPARATIONS FOR TOPICAL USE,11,73.0,1067.0,0.7655871731968715
2397919.0,TEVA-SOLIFENACIN,"OTHER UROLOGICALS, INCL ANTISPASMODICS",12,20.0,1458.0,0.7644005284866391
2240481.0,TEVA-SERTRALINE,ANTIDEPRESSANTS,10,31.0,918.0,0.7637865308060678
2172771.0,OMNISCAN,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,14,2.0,1354.0,0.763157100005382
2248730.0,APO-ALENDRONATE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,14,26.0,1823.0,0.7628368790375982
2366320.0,TEVA-CANDESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",12,30.0,1417.0,0.7622568722494907
2230999.0,APO-DILTIAZ CD,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,10,30.0,885.0,0.7621498187513226
2314940.0,FOSAVANCE,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,10,11.0,1116.0,0.7620886623710386
2230770.0,METHYLENE BLUE INJECTION USP,ALL OTHER THERAPEUTIC PRODUCTS,9,24.0,945.0,0.7612017635703152
2125323.0,HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 3MG,OPIOIDS,10,15.0,786.0,0.7610184489928101
2390442.0,TARO-CLARITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",11,19.0,1301.0,0.7609620773429664
2324946.0,SANDOZ ATORVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",11,32.0,1271.0,0.7608898456503572
716634.0,BETADERM LOTION 0.1%,"CORTICOSTEROIDS, PLAIN",9,14.0,946.0,0.7608770784663135
2295318.0,APO-ATORVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",13,4.0,1458.0,0.7607898508775557
2243508.0,APO-PRAVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",13,35.0,1627.0,0.7607757263069629
2272873.0,APO-LEVOCARB CR,DOPAMINERGIC AGENTS,9,15.0,947.0,0.7607250771343721
2195941.0,APO-LEVOCARB-TAB 25MG/100MG,DOPAMINERGIC AGENTS,12,15.0,1480.0,0.7606508443359283
2441829.0,TOUJEO SOLOSTAR,INSULINS AND ANALOGUES,8,3.0,773.0,0.7599451765657228
2328496.0,SANDOZ IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",9,28.0,900.0,0.7596171730162613
2458608.0,MYLAN-NAPROXEN/ESOMEPRAZOLE MR,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",10,13.0,903.0,0.7588608964304054
2294346.0,APIDRA,INSULINS AND ANALOGUES,8,1.0,784.0,0.7580591849218625
2171899.0,TIMOPTIC-XE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,10,32.0,1143.0,0.7578805892183498
2310899.0,TEVA-ATORVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",11,32.0,932.0,0.7577637083434833
2310902.0,TEVA-ATORVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",11,32.0,932.0,0.7577637083434833
2139332.0,APO-BACLOFEN TABLETS - 10MG,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",12,25.0,1501.0,0.7572682557471068
2245688.0,RATIO-TOPISALIC,"CORTICOSTEROIDS, OTHER COMBINATIONS",14,10.0,1570.0,0.756269776619793
2453835.0,PRALUENT,"LIPID MODIFYING AGENTS, PLAIN",9,1.0,944.0,0.7556627542655104
2229873.0,APO-ACETAMINOPHEN CAPLETS,OTHER ANALGESICS AND ANTIPYRETICS,9,173.0,996.0,0.754942067421757
2277158.0,BIPHENTIN,PSYCHOSTIMULANTS AND NOOTROPICS,8,17.0,809.0,0.7540647003274389
294748.0,CALCIUM CHLORIDE INJECTION USP,I.V. SOLUTION ADDITIVES,10,81.0,750.0,0.7536310554640934
2413140.0,SANDOZ TOLTERODINE LA,"OTHER UROLOGICALS, INCL ANTISPASMODICS",10,10.0,1166.0,0.753617021813546
773697.0,APO-ATENOL TAB 100MG,BETA BLOCKING AGENTS,11,35.0,1017.0,0.7531991467899748
2241095.0,TEMODAL,ALKYLATINGAGENTS,9,8.0,735.0,0.7527698033712099
2283794.0,MYLAN-CILAZAPRIL,"ACE INHIBITORS, PLAIN",9,9.0,792.0,0.7524533905694233
37826.0,SODIUM CHLORIDE IRRIGATION USP,IRRIGATING SOLUTIONS,8,196.0,840.0,0.7516254720894421
436208.0,2% LIDOCAINE HYDROCHLORIDE INJECTION USP,"ANTIARRHYTHMICS, CLASS I AND III",9,106.0,552.0,0.7502905383489132
2284707.0,APO-LEVOFLOXACIN,QUINOLONE ANTIBACTERIALS,10,15.0,954.0,0.7501878411562801
2367335.0,SANDOZ LATANOPROST,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,8,18.0,836.0,0.749437053810835
2230803.0,PMS-METOPROLOL-L,BETA BLOCKING AGENTS,9,28.0,1265.0,0.7492969023788476
2288184.0,APO-ONDANSETRON,ANTIEMETICS AND ANTINAUSEANTS,10,32.0,961.0,0.7492528311310434
886432.0,PROCHLORAZINE,ANTIPSYCHOTICS,9,4.0,1067.0,0.7491403837703308
2413159.0,SANDOZ TOLTERODINE LA,"OTHER UROLOGICALS, INCL ANTISPASMODICS",10,10.0,1194.0,0.7487941968649192
2475448.0,SANDOZ SILODOSIN,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,10,8.0,1194.0,0.7487617010445666
337749.0,TEVA-FUROSEMIDE,HIGH-CEILING DIURETICS,11,30.0,987.0,0.7486270096697266
2439123.0,PROLENSA,ANTIINFLAMMATORY AGENTS,9,4.0,1018.0,0.7484331774028405
2366339.0,TEVA-CANDESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",9,30.0,966.0,0.7483680248734096
2339102.0,APO-ESOMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),10,13.0,836.0,0.7473925328603549
773689.0,APO-ATENOL TAB 50MG,BETA BLOCKING AGENTS,11,35.0,1053.0,0.7469799074238053
2246084.0,IPRAVENT,DECONGESTANTS AND OTHER NASAL PREP.FOR TOPICAL USE,8,15.0,850.0,0.7469573945386343
2330881.0,AZITHROMYCIN,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",8,18.0,857.0,0.7457851946108414
2375966.0,SANDOZ TELMISARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",10,26.0,1159.0,0.7456062236394541
2229418.0,NAROPIN,"ANESTHETICS, LOCAL",9,6.0,1035.0,0.745504569771009
2399040.0,SANDOZ SOLIFENACIN,"OTHER UROLOGICALS, INCL ANTISPASMODICS",9,20.0,788.0,0.7437649611812718
2257963.0,CLARUS,ANTI-ACNE PREPARATIONS FOR SYSTEMIC USE,12,6.0,805.0,0.7433728094039511
2244306.0,APO-GABAPENTIN CAPSULES,ANTIEPILEPTICS,8,37.0,766.0,0.7433133623750434
2382679.0,RAN-ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",11,30.0,1164.0,0.7429348464966942
2315866.0,APO-ALFUZOSIN,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,10,8.0,766.0,0.7423227020466062
2172747.0,OMNIPAQUE 300,"X-RAY CONTRAST MEDIA, IODINATED",10,1.0,1234.0,0.7416475193820892
2147653.0,APO-TRAZODONE D TABLETS 150MG,ANTIDEPRESSANTS,10,19.0,815.0,0.7413973535872204
2246701.0,APO-NAPROXEN EC TABLETS,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",10,22.0,773.0,0.7413187149911058
2512645.0,APO-DOXYCYCLINE MR,TETRACYCLINES,9,3.0,801.0,0.7411933802624544
786160.0,SODIUM CHLORIDE LIQ IRIGATION 900MG/100ML USP,IRRIGATING SOLUTIONS,10,196.0,1255.0,0.7411660901567272
2333015.0,APO-OLANZAPINE,ANTIPSYCHOTICS,8,32.0,940.0,0.7407540863891799
2387875.0,ALYSENA 21,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,8,20.0,892.0,0.7396545520155485
2292041.0,APO-FAMCICLOVIR,DIRECT ACTING ANTIVIRALS,11,12.0,1424.0,0.7396204373829844
2434652.0,ACH-ESCITALOPRAM,ANTIDEPRESSANTS,10,26.0,826.0,0.7395653648890801
2487020.0,ENGERIX-B,VIRAL VACCINES,8,3.0,893.0,0.7391940571800091
2230998.0,APO-DILTIAZ CD,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,9,30.0,815.0,0.7391604944215603
2353547.0,SERTRALINE,ANTIDEPRESSANTS,10,31.0,830.0,0.7389380071475236
2245882.0,METHAZOLAMIDE,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,9,3.0,1074.0,0.7385751222350304
2407590.0,APO-TETRABENAZINE,OTHER NERVOUS SYSTEM DRUGS,11,4.0,1431.0,0.7382425911870689
637750.0,TEVA-LORAZEPAM,ANXIOLYTICS,8,17.0,906.0,0.737112041104626
2247010.0,TEVA-PRAVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",12,35.0,1095.0,0.735874879521507
725250.0,TEVA-DOXYCYCLINE,TETRACYCLINES,9,26.0,1095.0,0.7352079001845535
2301083.0,SANDOZ PANTOPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),8,40.0,1018.0,0.7350770220341915
2395487.0,TEVA-QUETIAPINE XR,ANTIPSYCHOTICS,10,33.0,1095.0,0.7349997055249281
2261774.0,SANDOZ DICLOFENAC RAPIDE,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",9,12.0,844.0,0.7336709161143412
2279614.0,APO-TOPIRAMATE,ANTIEPILEPTICS,7,30.0,933.0,0.7335850462966244
2246968.0,SANDOZ ESTRADIOL DERM 75,ESTROGENS,8,8.0,927.0,0.7331924210817623
2267470.0,TEVA-BISOPROLOL,BETA BLOCKING AGENTS,7,21.0,1002.0,0.7329098343572652
36641.0,XYLOCAINE 2%,"ANESTHETICS, LOCAL",9,106.0,1116.0,0.7327782243288655
2246057.0,APO-CITALOPRAM,ANTIDEPRESSANTS,10,45.0,871.0,0.7318204968062438
2337436.0,SANDOZ IRBESARTAN HCT,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",10,63.0,1312.0,0.7316570892912393
2448319.0,ACT DEXTROAMPHETAMINE SR,PSYCHOSTIMULANTS AND NOOTROPICS,9,5.0,855.0,0.7315665906129334
2380080.0,RAN-VENLAFAXINE XR,ANTIDEPRESSANTS,10,26.0,872.0,0.731317235520765
37869.0,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP,I.V. SOLUTION ADDITIVES,9,149.0,875.0,0.7303877653982669
2318040.0,APO-ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,8,14.0,947.0,0.7296734021603881
2216213.0,MYLAN-CLOBETASOL SCALP APPLICATION,"CORTICOSTEROIDS, PLAIN",8,17.0,951.0,0.7289968192413135
2301334.0,BRIMONIDINE P,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,11,17.0,850.0,0.7289420803778404
544981.0,APO ACETAMINOPHEN TAB 325MG,OTHER ANALGESICS AND ANTIPYRETICS,10,173.0,1116.0,0.7277884408088557
2250896.0,TARO-PHENYTOIN,ANTIEPILEPTICS,8,2.0,1141.0,0.7275798213283885
2448327.0,ACT DEXTROAMPHETAMINE SR,PSYCHOSTIMULANTS AND NOOTROPICS,9,5.0,877.0,0.7275662524106943
2410796.0,ZAMINE 28,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,8,36.0,961.0,0.727497678026504
2242163.0,KADIAN,OPIOIDS,11,22.0,1156.0,0.7274018947359082
2242680.0,TARO-WARFARIN,ANTITHROMBOTIC AGENTS,8,8.0,961.0,0.7270179607490888
2240484.0,TEVA-SERTRALINE,ANTIDEPRESSANTS,9,31.0,953.0,0.7266494708869954
2238281.0,APO-SERTRALINE,ANTIDEPRESSANTS,12,31.0,1486.0,0.7265684662723295
2459973.0,LANCORA,OTHER CARDIAC PREPARATIONS,7,1.0,787.0,0.7262536106200539
2139561.0,OXYTOCIN INJECTION,POSTERIOR PITUITARY LOBE HORMONES,8,17.0,967.0,0.7260737725029192
2230540.0,CLINDAMYCIN INJECTION USP,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",13,10.0,1859.0,0.725145258879558
2394499.0,AURO-LISINOPRIL,"ACE INHIBITORS, PLAIN",7,15.0,1108.0,0.7250817625561221
2468581.0,APO-PERINDOPRIL/AMLODIPINE,"ACE INHIBITORS, COMBINATIONS",9,4.0,892.0,0.7248002385383928
2362449.0,SANDOZ LOSARTAN HCT,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",7,25.0,816.0,0.7243358021256401
2216221.0,TEVA-IPRATROPIUM STERINEBS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",10,15.0,1332.0,0.7242094899415339
842648.0,TEVA-METOPROLOL,BETA BLOCKING AGENTS,8,28.0,1228.0,0.7241936484322417
646016.0,APO HYDROXYZINE CAP 50MG,ANXIOLYTICS,10,12.0,1102.0,0.7237129768993479
2282135.0,APO-RISPERIDONE,ANTIPSYCHOTICS,10,29.0,1395.0,0.7226220396834959
2210347.0,MYLAN-VERAPAMIL SR,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,9,21.0,907.0,0.7223288140813473
2242001.0,CARBOCAINE 2%,"ANESTHETICS, LOCAL",10,9.0,1113.0,0.7216292411169403
2258218.0,IRINOTECAN HYDROCHLORIDE INJECTION,OTHER ANTINEOPLASTIC AGENTS,10,5.0,1113.0,0.7215598318134366
2293269.0,CAMPRAL,DRUGS USED IN ADDICTIVE DISORDERS,8,1.0,993.0,0.7210042593092343
2247735.0,FAMOTIDINE OMEGA  -(WITHOUT PRESERVATIVE),DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),13,28.0,913.0,0.7204816952118404
2301776.0,TEVA-LISINOPRIL/HCTZ (TYPE Z),"ACE INHIBITORS, COMBINATIONS",8,63.0,1002.0,0.7204125942756457
2204266.0,DEXAMETHASONE-OMEGA,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",19,10.0,923.0,0.7198210557928636
2242465.0,DESMOPRESSIN SPRAY,POSTERIOR PITUITARY LOBE HORMONES,8,8.0,1003.0,0.719268675103077
2328534.0,PMS-IRBESARTAN-HCTZ,"ANGIOTENSIN II ANTAGONISTS, COMBINATIONS",8,28.0,731.0,0.7192059027987711
2246796.0,KETAMINE HYDROCHLORIDE INJECTION USP,"ANESTHETICS, GENERAL",8,12.0,1004.0,0.7191523281399905
2286831.0,TEVA-SUMATRIPTAN DF,ANTIMIGRAINE PREPARATIONS,8,25.0,1010.0,0.7182614009132674
2483823.0,TARO-RIVAROXABAN,ANTITHROMBOTIC AGENTS,8,21.0,1010.0,0.7181914798017129
2457172.0,MYLAN-PROPAFENONE,"ANTIARRHYTHMICS, CLASS I AND III",12,7.0,945.0,0.7180140773423189
716871.0,NYADERM CRM 100000UNIT/GM,ANTIFUNGALS FOR TOPICAL USE,12,28.0,1723.0,0.7177683793909627
2434660.0,ACH-ESCITALOPRAM,ANTIDEPRESSANTS,8,26.0,826.0,0.7172167888755845
2444038.0,MIFEGYMISO,OTHER SEX HORM. & MODULATORS OF THE GENITAL SYSTEM,9,3.0,1193.0,0.7168525481692496
2463792.0,TARO-TESTOSTERONE GEL,ANDROGENS,7,10.0,842.0,0.7162193997312984
2299615.0,APO-DORZO-TIMOP,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,9,20.0,940.0,0.7161701418395119
2251515.0,APO-RAMIPRIL,"ACE INHIBITORS, PLAIN",11,31.0,1675.0,0.7159695990898877
2522683.0,TARO-PERAMPANEL,ANTIEPILEPTICS,6,2.0,849.0,0.7159134388057345
2162814.0,APO-DICLO SR,"ANTIINFLAMMATORY/ANTIRHEUMATIC PROD.,NON-STEROIDS",9,26.0,968.0,0.7158677109773146
2390698.0,SANDOZ FENOFIBRATE E,"LIPID MODIFYING AGENTS, PLAIN",7,22.0,816.0,0.7153711002330573
2248457.0,TEVA-GABAPENTIN,ANTIEPILEPTICS,8,37.0,920.0,0.7153132886287988
2392836.0,RAN-PREGABALIN,ANTIEPILEPTICS,7,35.0,1038.0,0.7143385469507957
618640.0,APO METOPROLOL TAB 100MG,BETA BLOCKING AGENTS,6,28.0,926.0,0.7143239931680362
1912755.0,PDP-ERYTHROMYCIN,ANTIINFECTIVES,9,25.0,787.0,0.7141303021737215
711101.0,TEVA-LORAZEPAM,ANXIOLYTICS,9,17.0,1210.0,0.7139086774471953
2247946.0,TEVA-RAMIPRIL,"ACE INHIBITORS, PLAIN",9,31.0,1269.0,0.7134141917952231
2248151.0,ALPHAGAN P,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,8,17.0,746.0,0.713148070299638
2395444.0,TEVA-QUETIAPINE XR,ANTIPSYCHOTICS,10,33.0,1219.0,0.7121517431340072
2462486.0,TEVA-CYCLOSPORINE,OTHER OPHTHALMOLOGICALS,11,10.0,1575.0,0.7119058752766776
2429063.0,VISTITAN,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,7,9.0,865.0,0.7118736563514863
2390825.0,SANDOZ PREGABALIN,ANTIEPILEPTICS,11,35.0,1768.0,0.7105769570297334
2394634.0,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP",OTHER ANTIBACTERIALS,8,16.0,760.0,0.710483570391063
716863.0,LYDERM CREAM 0.05%,"CORTICOSTEROIDS, PLAIN",16,8.0,2103.0,0.710474376004636
511226.0,TROMBOJECT 3% INJ 30MG/ML,ANTIVARICOSE THERAPY,8,3.0,1051.0,0.7101611792696945
2338750.0,SANDOZ ROSUVASTATIN,"LIPID MODIFYING AGENTS, PLAIN",11,30.0,1558.0,0.709485152856283
2373068.0,GD-LATANOPROST/TIMOLOL,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,8,18.0,766.0,0.7093804109434495
2475332.0,AURO-LACOSAMIDE,ANTIEPILEPTICS,9,17.0,1421.0,0.7087301547005246
2422107.0,APO-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",11,23.0,1599.0,0.707580565907832
2230997.0,APO-DILTIAZ CD,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,7,30.0,892.0,0.7071187422630738
2435810.0,EPINEPHRINE INJECTION,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,9,39.0,1249.0,0.7069052735012353
2039508.0,GLYCOPYRROLATE INJECTION USP,DRUGS FOR FUNCTIONAL BOWEL DISORDERS,7,9.0,893.0,0.7065518954045058
2293218.0,TEVA-CITALOPRAM,ANTIDEPRESSANTS,10,45.0,1240.0,0.7064072138664997
2243999.0,ESTRADOT 37.5,ESTROGENS,7,13.0,900.0,0.7052843296326592
2257726.0,ACT METFORMIN,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",10,53.0,1016.0,0.7048500963810799
804991.0,TEVA-TOPISONE,"CORTICOSTEROIDS, PLAIN",8,10.0,1080.0,0.704754947625928
2043440.0,PREMARIN VAGINAL CREAM,ESTROGENS,9,9.0,794.0,0.7044856619863964
2472929.0,TEVA-LACOSAMIDE,ANTIEPILEPTICS,6,17.0,911.0,0.7044199700602419
2295407.0,TEVA-OMEPRAZOLE,DRUGS FOR PEPTIC ULCER AND GASTROESOPHAGEAL REFLUX DISEASE (GERD),9,20.0,1101.0,0.704312852843517
608882.0,TEVA-EMTEC-30,OPIOIDS,9,173.0,939.0,0.7041842881375161
2328461.0,SANDOZ IRBESARTAN,"ANGIOTENSIN II ANTAGONISTS, PLAIN",9,28.0,1208.0,0.7040629608892791
2364158.0,APO-HYDROMORPHONE,OPIOIDS,10,15.0,871.0,0.7038571925515614
330582.0,EFUDEX CRM 5%,ANTIMETABOLITES,9,10.0,1004.0,0.7038491276457558
2240286.0,MIDAZOLAM INJECTION,HYPNOTICS AND SEDATIVES,7,7.0,907.0,0.7038335641993887
782483.0,APO-VERAP TAB 80MG,SELECTIVE CALC.CHANNEL BLOCK. W/DIRECT CARDIAC EFF,7,21.0,912.0,0.7031245701352217
2467518.0,APO-CEFEPIME,OTHER BETA-LACTAM ANTIBACTERIALS,8,4.0,1088.0,0.7031103226460428
2246967.0,SANDOZ ESTRADIOL DERM 50,ESTROGENS,7,8.0,913.0,0.7026976237648416
2053403.0,TEVA-COTRIDIN EXPECTORANT,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",7,49.0,918.0,0.702474713728814
2381060.0,PMS-ATOMOXETINE,PSYCHOSTIMULANTS AND NOOTROPICS,9,14.0,1012.0,0.7023821795747018
2242463.0,MYLAN-ACYCLOVIR,DIRECT ACTING ANTIVIRALS,8,12.0,1094.0,0.7020992587667503
2189054.0,BREVICON 1/35 TABLETS (21-DAY PACK),HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,8,7.0,805.0,0.7017161107879258
2419548.0,RAN-EZETIMIBE,"LIPID MODIFYING AGENTS, PLAIN",8,22.0,1066.0,0.7015762237029017
2360640.0,APO-OLANZAPINE ODT,ANTIPSYCHOTICS,10,32.0,1508.0,0.7013261082068181
2324091.0,EPIRUBICIN FOR INJECTION,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,9,12.0,1047.0,0.7005750642761971
2454467.0,APO-ALENDRONATE/VITAMIN D3,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,7,26.0,926.0,0.7005148147529461
2364883.0,NOVO-MYCOPHENOLATE,IMMUNOSUPPRESSANTS,8,15.0,814.0,0.7001221522446827
2496259.0,SANDOZ POSACONAZOLE,ANTIMYCOTICS FOR SYSTEMIC USE,7,8.0,927.0,0.6999950296136823
2422093.0,APO-TADALAFIL,"OTHER UROLOGICALS, INCL ANTISPASMODICS",11,23.0,1640.0,0.6997012503540654
2267489.0,TEVA-BISOPROLOL,BETA BLOCKING AGENTS,6,21.0,1002.0,0.6996916836599208
2194058.0,ARISTOCORT R,"CORTICOSTEROIDS, PLAIN",13,24.0,1817.0,0.6995756670374063
2394480.0,AURO-LISINOPRIL,"ACE INHIBITORS, PLAIN",8,15.0,1421.0,0.6995063110565143
2454475.0,APO-ALENDRONATE/VITAMIN D3,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,7,26.0,933.0,0.6991596065729963
2275538.0,APO-FLECAINIDE,"ANTIARRHYTHMICS, CLASS I AND III",8,8.0,1109.0,0.6991270817443931
2244613.0,DETROL LA,"OTHER UROLOGICALS, INCL ANTISPASMODICS",8,10.0,819.0,0.6990629318621256
